d,TC
4775,0.796138551
4776,0.755067128
4777,0.711150041
4778,0.711044937
4779,0.718016626
4780,0.79030075
4781,0.809571936
4782,0.834193425
4783,0.781216651
4784,0.783794888
4785,0.795652758
4786,0.765774327
4787,0.77418405
4788,0.871544111
4789,0.899079097
4790,0.87388878
4791,0.850741832
4792,0.836199247
4793,0.841762729
4794,0.832534271
4795,0.866368933
4796,0.828802745
4797,0.791946032
4798,0.805975382
4799,0.801024362
4800,0.787935274
4801,0.802593088
4802,0.811633796
4803,0.829878221
4804,0.824098899
4805,0.81001051
4806,0.848070597
4807,0.837524508
4808,0.791884181
4809,0.75095977
4810,0.792911488
4811,0.771211116
4812,0.776749852
4813,0.824967007
4814,0.783906694
4815,0.797566322
4816,0.78147517
4817,0.788164397
4818,0.765213803
4819,0.766349834
4820,0.75457941
4821,0.745806561
4822,0.743165383
4823,0.79753721
4824,0.803423647
4825,0.766193205
4826,0.739104446
4827,0.703274245
4828,0.73281955
4829,0.734200857
4830,0.762056987
4831,0.773019821
4832,0.78676832
4833,0.737900939
4834,0.762406496
4835,0.765842256
4836,0.755359953
4837,0.749498957
4838,0.76707182
4839,0.778683358
4840,0.80865612
4841,0.774913816
4842,0.773625539
4843,0.784168559
4844,0.78920196
4845,0.767327366
4846,0.774456688
4847,0.798529206
4848,0.769438044
4849,0.803008346
4850,0.839353511
4851,0.837350353
4852,0.816887404
4853,0.818009651
4854,0.836292469
4855,0.846535805
4856,0.846738462
4857,0.832746101
4858,0.832567774
4859,0.796825977
4860,0.814799241
4861,0.818706264
4862,0.823149968
4863,0.792340686
4864,0.817001158
4865,0.855751853
4866,0.849616183
4867,0.886129158
4868,0.892483053
4869,0.862271467
4870,0.86459333
4871,0.887256073
4872,0.902573981
4873,0.885932722
4874,0.841615417
4875,0.867552861
4876,0.886248338
4877,0.896377999
4878,0.890660043
4879,0.930684942
4880,0.910581691
4881,0.88778917
4882,0.837059543
4883,0.865436936
4884,0.877692311
4885,0.891112788
4886,0.930177123
4887,0.920278299
4888,0.944643546
4889,0.944375907
4890,0.944166465
4891,0.940034563
4892,0.95530233
4893,0.965163196
4894,0.965492701
4895,0.958318744
4896,0.919247106
4897,0.955269261
4898,0.988164543
4899,0.902192594
4900,0.892626796
4901,0.930794517
4902,0.923082383
4903,0.956367178
4904,0.94056448
4905,0.912135833
4906,0.923174221
4907,0.92153455
4908,0.940677401
4909,1.011359961
4910,1.061411658
4911,1.003864709
4912,1.013917674
4913,1.043107362
4914,1.065181803
4915,1.040326163
4916,1.076255175
4917,1.06928023
4918,1.072806987
4919,1.117574668
4920,1.081899576
4921,1.067120292
4922,1.082885097
4923,1.114034522
4924,1.174491834
4925,1.150105606
4926,1.141626577
4927,1.145802635
4928,1.108671452
4929,1.20213606
4930,1.055911185
4931,1.001180042
4932,1.016599398
4933,1.051839372
4934,1.03017156
4935,1.100187009
4936,1.09968177
4937,1.10624221
4938,1.113066448
4939,1.138265468
4940,1.147544219
4941,1.123300631
4942,1.040426112
4943,1.107301232
4944,1.054274629
4945,0.999187324
4946,0.985883462
4947,0.980243468
4948,1.067158921
4949,1.084063034
4950,1.104084049
4951,1.092136388
4952,1.103543085
4953,1.111480107
4954,1.141012516
4955,1.168561278
4956,1.23855138
4957,1.168754899
4958,1.079736197
4959,1.121072989
4960,1.163905845
4961,1.217139741
4962,1.263737298
4963,1.311655028
4964,1.2258431
4965,1.149449086
4966,1.190330574
4967,1.204847385
4968,1.022013311
4969,1.098835108
4970,1.128278156
4971,1.166038992
4972,1.164206786
4973,1.209313822
4974,1.242062963
4975,1.181410852
4976,1.190828983
4977,1.161501032
4978,1.214638498
4979,1.285428945
4980,1.275139994
4981,1.241654731
4982,1.260880261
4983,1.298759387
4984,1.320068845
4985,1.320293738
4986,1.323570373
4987,1.288238793
4988,1.225042348
4989,1.254354988
4990,1.183935061
4991,1.303117829
4992,1.321855065
4993,1.320345989
4994,1.356138627
4995,1.410636787
4996,1.33579564
4997,1.410165542
4998,1.525265911
4999,1.498534067
5000,1.496315217
5001,1.579990306
5002,1.53156734
5003,1.583029928
5004,1.534336337
5005,1.51421654
5006,1.529812501
5007,1.499014972
5008,1.4523045
5009,1.390313752
5010,1.342537099
5011,1.415812634
5012,1.559049594
5013,1.533347966
5014,1.618323507
5015,1.612948643
5016,1.394933258
5017,1.36225945
5018,1.473943014
5019,1.502770843
5020,1.533401781
5021,1.54459541
5022,1.52330003
5023,1.440942358
5024,1.480723639
5025,1.419252138
5026,1.363032769
5027,1.454432682
5028,1.39741582
5029,1.567283535
5030,1.481622872
5031,1.618793112
5032,1.550400258
5033,1.383788906
5034,1.283351614
5035,1.358893394
5036,1.38424144
5037,1.260377128
5038,1.286411625
5039,1.363771882
5040,1.444531691
5041,1.408619501
5042,1.473359574
5043,1.53807592
5044,1.485022487
5045,1.393865248
5046,1.450083278
5047,1.496651031
5048,1.424660309
5049,1.374053233
5050,1.410338187
5051,1.431684109
5052,1.469521658
5053,1.536245372
5054,1.496307146
5055,1.400983494
5056,1.387418211
5057,1.367158844
5058,1.39967662
5059,1.425084265
5060,1.452489153
5061,1.45941321
5062,1.465098365
5063,1.454878928
5064,1.358264994
5065,1.376865239
5066,1.380137106
5067,1.381321173
5068,1.39376906
5069,1.418369279
5070,1.350789068
5071,1.205133582
5072,1.279415464
5073,1.108021174
5074,1.207468413
5075,1.352277549
5076,1.413864056
5077,1.436413234
5078,1.422258801
5079,1.320675996
5080,1.199443958
5081,1.141348437
5082,1.182061174
5083,1.244546618
5084,1.224008727
5085,1.091131008
5086,1.142597596
5087,1.183334884
5088,1.247260385
5089,1.241795804
5090,1.168029176
5091,1.264614252
5092,1.228546035
5093,1.253353971
5094,1.326264464
5095,1.279137655
5096,1.153089858
5097,1.241950679
5098,1.17718443
5099,1.134394456
5100,1.280760477
5101,1.27864779
5102,1.131810756
5103,1.107270055
5104,1.154439679
5105,1.224458949
5106,1.270423423
5107,1.180265256
5108,1.163144257
5109,1.094765653
5110,0.924304148
5111,0.856963644
5112,0.975681986
5113,1.044404692
5114,1.075418077
5115,1.083660782
5116,1.113410946
5117,1.094333797
5118,1.045320511
5119,0.896283431
5120,0.890752584
5121,0.846807871
5122,0.925355492
5123,0.998306109
5124,0.916837307
5125,0.923826316
5126,0.865815993
5127,0.891972693
5128,0.902388142
5129,0.832917563
5130,0.816125639
5131,0.865313665
5132,0.853661299
5133,0.834331967
5134,0.816919291
5135,0.787720559
5136,0.806271016
5137,0.749163245
5138,0.722170779
5139,0.778152827
5140,0.796138551
5141,0.755067128
5142,0.711150041
5143,0.711044937
5144,0.718016626
5145,0.79030075
5146,0.809571936
5147,0.834193425
5148,0.781216651
5149,0.783794888
5150,0.795652758
5151,0.765774327
5152,0.77418405
5153,0.871544111
5154,0.899079097
5155,0.87388878
5156,0.850741832
5157,0.836199247
5158,0.841762729
5159,0.832534271
5160,0.866368933
5161,0.828802745
5162,0.791946032
5163,0.805975382
5164,0.801024362
5165,0.787935274
5166,0.802593088
5167,0.811633796
5168,0.829878221
5169,0.824098899
5170,0.81001051
5171,0.848070597
5172,0.837524508
5173,0.791884181
5174,0.75095977
5175,0.792911488
5176,0.771211116
5177,0.776749852
5178,0.824967007
5179,0.783906694
5180,0.797566322
5181,0.78147517
5182,0.788164397
5183,0.765213803
5184,0.766349834
5185,0.75457941
5186,0.745806561
5187,0.743165383
5188,0.79753721
5189,0.803423647
5190,0.766193205
5191,0.739104446
5192,0.703274245
5193,0.73281955
5194,0.734200857
5195,0.762056987
5196,0.773019821
5197,0.78676832
5198,0.737900939
5199,0.762406496
5200,0.765842256
5201,0.755359953
5202,0.749498957
5203,0.76707182
5204,0.778683358
5205,0.80865612
5206,0.774913816
5207,0.773625539
5208,0.784168559
5209,0.78920196
5210,0.767327366
5211,0.774456688
5212,0.798529206
5213,0.769438044
5214,0.803008346
5215,0.839353511
5216,0.837350353
5217,0.816887404
5218,0.818009651
5219,0.836292469
5220,0.846535805
5221,0.846738462
5222,0.832746101
5223,0.832567774
5224,0.796825977
5225,0.814799241
5226,0.818706264
5227,0.823149968
5228,0.792340686
5229,0.817001158
5230,0.855751853
5231,0.849616183
5232,0.886129158
5233,0.892483053
5234,0.862271467
5235,0.86459333
5236,0.887256073
5237,0.902573981
5238,0.885932722
5239,0.841615417
5240,0.867552861
5241,0.886248338
5242,0.896377999
5243,0.890660043
5244,0.930684942
5245,0.910581691
5246,0.88778917
5247,0.837059543
5248,0.865436936
5249,0.877692311
5250,0.891112788
5251,0.930177123
5252,0.920278299
5253,0.944643546
5254,0.944375907
5255,0.944166465
5256,0.940034563
5257,0.95530233
5258,0.965163196
5259,0.965492701
5260,0.958318744
5261,0.919247106
5262,0.955269261
5263,0.988164543
5264,0.902192594
5265,0.892626796
5266,0.930794517
5267,0.923082383
5268,0.956367178
5269,0.94056448
5270,0.912135833
5271,0.923174221
5272,0.92153455
5273,0.940677401
5274,1.011359961
5275,1.061411658
5276,1.003864709
5277,1.013917674
5278,1.043107362
5279,1.065181803
5280,1.040326163
5281,1.076255175
5282,1.06928023
5283,1.072806987
5284,1.117574668
5285,1.081899576
5286,1.067120292
5287,1.082885097
5288,1.114034522
5289,1.174491834
5290,1.150105606
5291,1.141626577
5292,1.145802635
5293,1.108671452
5294,1.20213606
5295,1.055911185
5296,1.001180042
5297,1.016599398
5298,1.051839372
5299,1.03017156
5300,1.100187009
5301,1.09968177
5302,1.10624221
5303,1.113066448
5304,1.138265468
5305,1.147544219
5306,1.123300631
5307,1.040426112
5308,1.107301232
5309,1.054274629
5310,0.999187324
5311,0.985883462
5312,0.980243468
5313,1.067158921
5314,1.084063034
5315,1.104084049
5316,1.092136388
5317,1.103543085
5318,1.111480107
5319,1.141012516
5320,1.168561278
5321,1.23855138
5322,1.168754899
5323,1.079736197
5324,1.121072989
5325,1.163905845
5326,1.217139741
5327,1.263737298
5328,1.311655028
5329,1.2258431
5330,1.149449086
5331,1.190330574
5332,1.204847385
5333,1.022013311
5334,1.098835108
5335,1.128278156
5336,1.166038992
5337,1.164206786
5338,1.209313822
5339,1.242062963
5340,1.181410852
5341,1.190828983
5342,1.161501032
5343,1.214638498
5344,1.285428945
5345,1.275139994
5346,1.241654731
5347,1.260880261
5348,1.298759387
5349,1.320068845
5350,1.320293738
5351,1.323570373
5352,1.288238793
5353,1.225042348
5354,1.254354988
5355,1.183935061
5356,1.303117829
5357,1.321855065
5358,1.320345989
5359,1.356138627
5360,1.410636787
5361,1.33579564
5362,1.410165542
5363,1.525265911
5364,1.498534067
5365,1.496315217
5366,1.579990306
5367,1.53156734
5368,1.583029928
5369,1.534336337
5370,1.51421654
5371,1.529812501
5372,1.499014972
5373,1.4523045
5374,1.390313752
5375,1.342537099
5376,1.415812634
5377,1.559049594
5378,1.533347966
5379,1.618323507
5380,1.612948643
5381,1.394933258
5382,1.36225945
5383,1.473943014
5384,1.502770843
5385,1.533401781
5386,1.54459541
5387,1.52330003
5388,1.440942358
5389,1.480723639
5390,1.419252138
5391,1.363032769
5392,1.454432682
5393,1.39741582
5394,1.567283535
5395,1.481622872
5396,1.618793112
5397,1.550400258
5398,1.383788906
5399,1.283351614
5400,1.358893394
5401,1.38424144
5402,1.260377128
5403,1.286411625
5404,1.363771882
5405,1.444531691
5406,1.408619501
5407,1.473359574
5408,1.53807592
5409,1.485022487
5410,1.393865248
5411,1.450083278
5412,1.496651031
5413,1.424660309
5414,1.374053233
5415,1.410338187
5416,1.431684109
5417,1.469521658
5418,1.536245372
5419,1.496307146
5420,1.400983494
5421,1.387418211
5422,1.367158844
5423,1.39967662
5424,1.425084265
5425,1.452489153
5426,1.45941321
5427,1.465098365
5428,1.454878928
5429,1.358264994
5430,1.376865239
5431,1.380137106
5432,1.381321173
5433,1.39376906
5434,1.418369279
5435,1.350789068
5436,1.205133582
5437,1.279415464
5438,1.108021174
5439,1.207468413
5440,1.352277549
5441,1.413864056
5442,1.436413234
5443,1.422258801
5444,1.320675996
5445,1.199443958
5446,1.141348437
5447,1.182061174
5448,1.244546618
5449,1.224008727
5450,1.091131008
5451,1.142597596
5452,1.183334884
5453,1.247260385
5454,1.241795804
5455,1.168029176
5456,1.264614252
5457,1.228546035
5458,1.253353971
5459,1.326264464
5460,1.279137655
5461,1.153089858
5462,1.241950679
5463,1.17718443
5464,1.134394456
5465,1.280760477
5466,1.27864779
5467,1.131810756
5468,1.107270055
5469,1.154439679
5470,1.224458949
5471,1.270423423
5472,1.180265256
5473,1.163144257
5474,1.094765653
5475,0.924304148
5476,0.856963644
5477,0.975681986
5478,1.044404692
5479,1.075418077
5480,1.083660782
5481,1.113410946
5482,1.094333797
5483,1.045320511
5484,0.896283431
5485,0.890752584
5486,0.846807871
5487,0.925355492
5488,0.998306109
5489,0.916837307
5490,0.923826316
5491,0.865815993
5492,0.891972693
5493,0.902388142
5494,0.832917563
5495,0.816125639
5496,0.865313665
5497,0.853661299
5498,0.834331967
5499,0.816919291
5500,0.787720559
5501,0.806271016
5502,0.749163245
5503,0.722170779
5504,0.778152827
5505,0.796138551
5506,0.755067128
5507,0.711150041
5508,0.711044937
5509,0.718016626
5510,0.79030075
5511,0.809571936
5512,0.834193425
5513,0.781216651
5514,0.783794888
5515,0.795652758
5516,0.765774327
5517,0.77418405
5518,0.871544111
5519,0.899079097
5520,0.87388878
5521,0.850741832
5522,0.836199247
5523,0.841762729
5524,0.832534271
5525,0.866368933
5526,0.828802745
5527,0.791946032
5528,0.805975382
5529,0.801024362
5530,0.787935274
5531,0.802593088
5532,0.811633796
5533,0.829878221
5534,0.824098899
5535,0.81001051
5536,0.848070597
5537,0.837524508
5538,0.791884181
5539,0.75095977
5540,0.792911488
5541,0.771211116
5542,0.776749852
5543,0.824967007
5544,0.783906694
5545,0.797566322
5546,0.78147517
5547,0.788164397
5548,0.765213803
5549,0.766349834
5550,0.75457941
5551,0.745806561
5552,0.743165383
5553,0.79753721
5554,0.803423647
5555,0.766193205
5556,0.739104446
5557,0.703274245
5558,0.73281955
5559,0.734200857
5560,0.762056987
5561,0.773019821
5562,0.78676832
5563,0.737900939
5564,0.762406496
5565,0.765842256
5566,0.755359953
5567,0.749498957
5568,0.76707182
5569,0.778683358
5570,0.80865612
5571,0.774913816
5572,0.773625539
5573,0.784168559
5574,0.78920196
5575,0.767327366
5576,0.774456688
5577,0.798529206
5578,0.769438044
5579,0.803008346
5580,0.839353511
5581,0.837350353
5582,0.816887404
5583,0.818009651
5584,0.836292469
5585,0.846535805
5586,0.846738462
5587,0.832746101
5588,0.832567774
5589,0.796825977
5590,0.814799241
5591,0.818706264
5592,0.823149968
5593,0.792340686
5594,0.817001158
5595,0.855751853
5596,0.849616183
5597,0.886129158
5598,0.892483053
5599,0.862271467
5600,0.86459333
5601,0.887256073
5602,0.902573981
5603,0.885932722
5604,0.841615417
5605,0.867552861
5606,0.886248338
5607,0.896377999
5608,0.890660043
5609,0.930684942
5610,0.910581691
5611,0.88778917
5612,0.837059543
5613,0.865436936
5614,0.877692311
5615,0.891112788
5616,0.930177123
5617,0.920278299
5618,0.944643546
5619,0.944375907
5620,0.944166465
5621,0.940034563
5622,0.95530233
5623,0.965163196
5624,0.965492701
5625,0.958318744
5626,0.919247106
5627,0.955269261
5628,0.988164543
5629,0.902192594
5630,0.892626796
5631,0.930794517
5632,0.923082383
5633,0.956367178
5634,0.94056448
5635,0.912135833
5636,0.923174221
5637,0.92153455
5638,0.940677401
5639,1.011359961
5640,1.061411658
5641,1.003864709
5642,1.013917674
5643,1.043107362
5644,1.065181803
5645,1.040326163
5646,1.076255175
5647,1.06928023
5648,1.072806987
5649,1.117574668
5650,1.081899576
5651,1.067120292
5652,1.082885097
5653,1.114034522
5654,1.174491834
5655,1.150105606
5656,1.141626577
5657,1.145802635
5658,1.108671452
5659,1.20213606
5660,1.055911185
5661,1.001180042
5662,1.016599398
5663,1.051839372
5664,1.03017156
5665,1.100187009
5666,1.09968177
5667,1.10624221
5668,1.113066448
5669,1.138265468
5670,1.147544219
5671,1.123300631
5672,1.040426112
5673,1.107301232
5674,1.054274629
5675,0.999187324
5676,0.985883462
5677,0.980243468
5678,1.067158921
5679,1.084063034
5680,1.104084049
5681,1.092136388
5682,1.103543085
5683,1.111480107
5684,1.141012516
5685,1.168561278
5686,1.23855138
5687,1.168754899
5688,1.079736197
5689,1.121072989
5690,1.163905845
5691,1.217139741
5692,1.263737298
5693,1.311655028
5694,1.2258431
5695,1.149449086
5696,1.190330574
5697,1.204847385
5698,1.022013311
5699,1.098835108
5700,1.128278156
5701,1.166038992
5702,1.164206786
5703,1.209313822
5704,1.242062963
5705,1.181410852
5706,1.190828983
5707,1.161501032
5708,1.214638498
5709,1.285428945
5710,1.275139994
5711,1.241654731
5712,1.260880261
5713,1.298759387
5714,1.320068845
5715,1.320293738
5716,1.323570373
5717,1.288238793
5718,1.225042348
5719,1.254354988
5720,1.183935061
5721,1.303117829
5722,1.321855065
5723,1.320345989
5724,1.356138627
5725,1.410636787
5726,1.33579564
5727,1.410165542
5728,1.525265911
5729,1.498534067
5730,1.496315217
5731,1.579990306
5732,1.53156734
5733,1.583029928
5734,1.534336337
5735,1.51421654
5736,1.529812501
5737,1.499014972
5738,1.4523045
5739,1.390313752
5740,1.342537099
5741,1.415812634
5742,1.559049594
5743,1.533347966
5744,1.618323507
5745,1.612948643
5746,1.394933258
5747,1.36225945
5748,1.473943014
5749,1.502770843
5750,1.533401781
5751,1.54459541
5752,1.52330003
5753,1.440942358
5754,1.480723639
5755,1.419252138
5756,1.363032769
5757,1.454432682
5758,1.39741582
5759,1.567283535
5760,1.481622872
5761,1.618793112
5762,1.550400258
5763,1.383788906
5764,1.283351614
5765,1.358893394
5766,1.38424144
5767,1.260377128
5768,1.286411625
5769,1.363771882
5770,1.444531691
5771,1.408619501
5772,1.473359574
5773,1.53807592
5774,1.485022487
5775,1.393865248
5776,1.450083278
5777,1.496651031
5778,1.424660309
5779,1.374053233
5780,1.410338187
5781,1.431684109
5782,1.469521658
5783,1.536245372
5784,1.496307146
5785,1.400983494
5786,1.387418211
5787,1.367158844
5788,1.39967662
5789,1.425084265
5790,1.452489153
5791,1.45941321
5792,1.465098365
5793,1.454878928
5794,1.358264994
5795,1.376865239
5796,1.380137106
5797,1.381321173
5798,1.39376906
5799,1.418369279
5800,1.350789068
5801,1.205133582
5802,1.279415464
5803,1.108021174
5804,1.207468413
5805,1.352277549
5806,1.413864056
5807,1.436413234
5808,1.422258801
5809,1.320675996
5810,1.199443958
5811,1.141348437
5812,1.182061174
5813,1.244546618
5814,1.224008727
5815,1.091131008
5816,1.142597596
5817,1.183334884
5818,1.247260385
5819,1.241795804
5820,1.168029176
5821,1.264614252
5822,1.228546035
5823,1.253353971
5824,1.326264464
5825,1.279137655
5826,1.153089858
5827,1.241950679
5828,1.17718443
5829,1.134394456
5830,1.280760477
5831,1.27864779
5832,1.131810756
5833,1.107270055
5834,1.154439679
5835,1.224458949
5836,1.270423423
5837,1.180265256
5838,1.163144257
5839,1.094765653
5840,0.924304148
5841,0.856963644
5842,0.975681986
5843,1.044404692
5844,1.075418077
5845,1.083660782
5846,1.113410946
5847,1.094333797
5848,1.045320511
5849,0.896283431
5850,0.890752584
5851,0.846807871
5852,0.925355492
5853,0.998306109
5854,0.916837307
5855,0.923826316
5856,0.865815993
5857,0.891972693
5858,0.902388142
5859,0.832917563
5860,0.816125639
5861,0.865313665
5862,0.853661299
5863,0.834331967
5864,0.816919291
5865,0.787720559
5866,0.806271016
5867,0.749163245
5868,0.722170779
5869,0.778152827
5870,0.796138551
5871,0.755067128
5872,0.711150041
5873,0.711044937
5874,0.718016626
5875,0.79030075
5876,0.809571936
5877,0.834193425
5878,0.781216651
5879,0.783794888
5880,0.795652758
5881,0.765774327
5882,0.77418405
5883,0.871544111
5884,0.899079097
5885,0.87388878
5886,0.850741832
5887,0.836199247
5888,0.841762729
5889,0.832534271
5890,0.866368933
5891,0.828802745
5892,0.791946032
5893,0.805975382
5894,0.801024362
5895,0.787935274
5896,0.802593088
5897,0.811633796
5898,0.829878221
5899,0.824098899
5900,0.81001051
5901,0.848070597
5902,0.837524508
5903,0.791884181
5904,0.75095977
5905,0.792911488
5906,0.771211116
5907,0.776749852
5908,0.824967007
5909,0.783906694
5910,0.797566322
5911,0.78147517
5912,0.788164397
5913,0.765213803
5914,0.766349834
5915,0.75457941
5916,0.745806561
5917,0.743165383
5918,0.79753721
5919,0.803423647
5920,0.766193205
5921,0.739104446
5922,0.703274245
5923,0.73281955
5924,0.734200857
5925,0.762056987
5926,0.773019821
5927,0.78676832
5928,0.737900939
5929,0.762406496
5930,0.765842256
5931,0.755359953
5932,0.749498957
5933,0.76707182
5934,0.778683358
5935,0.80865612
5936,0.774913816
5937,0.773625539
5938,0.784168559
5939,0.78920196
5940,0.767327366
5941,0.774456688
5942,0.798529206
5943,0.769438044
5944,0.803008346
5945,0.839353511
5946,0.837350353
5947,0.816887404
5948,0.818009651
5949,0.836292469
5950,0.846535805
5951,0.846738462
5952,0.832746101
5953,0.832567774
5954,0.796825977
5955,0.814799241
5956,0.818706264
5957,0.823149968
5958,0.792340686
5959,0.817001158
5960,0.855751853
5961,0.849616183
5962,0.886129158
5963,0.892483053
5964,0.862271467
5965,0.86459333
5966,0.887256073
5967,0.902573981
5968,0.885932722
5969,0.841615417
5970,0.867552861
5971,0.886248338
5972,0.896377999
5973,0.890660043
5974,0.930684942
5975,0.910581691
5976,0.88778917
5977,0.837059543
5978,0.865436936
5979,0.877692311
5980,0.891112788
5981,0.930177123
5982,0.920278299
5983,0.944643546
5984,0.944375907
5985,0.944166465
5986,0.940034563
5987,0.95530233
5988,0.965163196
5989,0.965492701
5990,0.958318744
5991,0.919247106
5992,0.955269261
5993,0.988164543
5994,0.902192594
5995,0.892626796
5996,0.930794517
5997,0.923082383
5998,0.956367178
5999,0.94056448
6000,0.912135833
6001,0.923174221
6002,0.92153455
6003,0.940677401
6004,1.011359961
6005,1.061411658
6006,1.003864709
6007,1.013917674
6008,1.043107362
6009,1.065181803
6010,1.040326163
6011,1.076255175
6012,1.06928023
6013,1.072806987
6014,1.117574668
6015,1.081899576
6016,1.067120292
6017,1.082885097
6018,1.114034522
6019,1.174491834
6020,1.150105606
6021,1.141626577
6022,1.145802635
6023,1.108671452
6024,1.20213606
6025,1.055911185
6026,1.001180042
6027,1.016599398
6028,1.051839372
6029,1.03017156
6030,1.100187009
6031,1.09968177
6032,1.10624221
6033,1.113066448
6034,1.138265468
6035,1.147544219
6036,1.123300631
6037,1.040426112
6038,1.107301232
6039,1.054274629
6040,0.999187324
6041,0.985883462
6042,0.980243468
6043,1.067158921
6044,1.084063034
6045,1.104084049
6046,1.092136388
6047,1.103543085
6048,1.111480107
6049,1.141012516
6050,1.168561278
6051,1.23855138
6052,1.168754899
6053,1.079736197
6054,1.121072989
6055,1.163905845
6056,1.217139741
6057,1.263737298
6058,1.311655028
6059,1.2258431
6060,1.149449086
6061,1.190330574
6062,1.204847385
6063,1.022013311
6064,1.098835108
6065,1.128278156
6066,1.166038992
6067,1.164206786
6068,1.209313822
6069,1.242062963
6070,1.181410852
6071,1.190828983
6072,1.161501032
6073,1.214638498
6074,1.285428945
6075,1.275139994
6076,1.241654731
6077,1.260880261
6078,1.298759387
6079,1.320068845
6080,1.320293738
6081,1.323570373
6082,1.288238793
6083,1.225042348
6084,1.254354988
6085,1.183935061
6086,1.303117829
6087,1.321855065
6088,1.320345989
6089,1.356138627
6090,1.410636787
6091,1.33579564
6092,1.410165542
6093,1.525265911
6094,1.498534067
6095,1.496315217
6096,1.579990306
6097,1.53156734
6098,1.583029928
6099,1.534336337
6100,1.51421654
6101,1.529812501
6102,1.499014972
6103,1.4523045
6104,1.390313752
6105,1.342537099
6106,1.415812634
6107,1.559049594
6108,1.533347966
6109,1.618323507
6110,1.612948643
6111,1.394933258
6112,1.36225945
6113,1.473943014
6114,1.502770843
6115,1.533401781
6116,1.54459541
6117,1.52330003
6118,1.440942358
6119,1.480723639
6120,1.419252138
6121,1.363032769
6122,1.454432682
6123,1.39741582
6124,1.567283535
6125,1.481622872
6126,1.618793112
6127,1.550400258
6128,1.383788906
6129,1.283351614
6130,1.358893394
6131,1.38424144
6132,1.260377128
6133,1.286411625
6134,1.363771882
6135,1.444531691
6136,1.408619501
6137,1.473359574
6138,1.53807592
6139,1.485022487
6140,1.393865248
6141,1.450083278
6142,1.496651031
6143,1.424660309
6144,1.374053233
6145,1.410338187
6146,1.431684109
6147,1.469521658
6148,1.536245372
6149,1.496307146
6150,1.400983494
6151,1.387418211
6152,1.367158844
6153,1.39967662
6154,1.425084265
6155,1.452489153
6156,1.45941321
6157,1.465098365
6158,1.454878928
6159,1.358264994
6160,1.376865239
6161,1.380137106
6162,1.381321173
6163,1.39376906
6164,1.418369279
6165,1.350789068
6166,1.205133582
6167,1.279415464
6168,1.108021174
6169,1.207468413
6170,1.352277549
6171,1.413864056
6172,1.436413234
6173,1.422258801
6174,1.320675996
6175,1.199443958
6176,1.141348437
6177,1.182061174
6178,1.244546618
6179,1.224008727
6180,1.091131008
6181,1.142597596
6182,1.183334884
6183,1.247260385
6184,1.241795804
6185,1.168029176
6186,1.264614252
6187,1.228546035
6188,1.253353971
6189,1.326264464
6190,1.279137655
6191,1.153089858
6192,1.241950679
6193,1.17718443
6194,1.134394456
6195,1.280760477
6196,1.27864779
6197,1.131810756
6198,1.107270055
6199,1.154439679
6200,1.224458949
6201,1.270423423
6202,1.180265256
6203,1.163144257
6204,1.094765653
6205,0.924304148
6206,0.856963644
6207,0.975681986
6208,1.044404692
6209,1.075418077
6210,1.083660782
6211,1.113410946
6212,1.094333797
6213,1.045320511
6214,0.896283431
6215,0.890752584
6216,0.846807871
6217,0.925355492
6218,0.998306109
6219,0.916837307
6220,0.923826316
6221,0.865815993
6222,0.891972693
6223,0.902388142
6224,0.832917563
6225,0.816125639
6226,0.865313665
6227,0.853661299
6228,0.834331967
6229,0.816919291
6230,0.787720559
6231,0.806271016
6232,0.749163245
6233,0.722170779
6234,0.778152827
6235,0.796138551
6236,0.755067128
6237,0.711150041
6238,0.711044937
6239,0.718016626
6240,0.79030075
6241,0.809571936
6242,0.834193425
6243,0.781216651
6244,0.783794888
6245,0.795652758
6246,0.765774327
6247,0.77418405
6248,0.871544111
6249,0.899079097
6250,0.87388878
6251,0.850741832
6252,0.836199247
6253,0.841762729
6254,0.832534271
6255,0.866368933
6256,0.828802745
6257,0.791946032
6258,0.805975382
6259,0.801024362
6260,0.787935274
6261,0.802593088
6262,0.811633796
6263,0.829878221
6264,0.824098899
6265,0.81001051
6266,0.848070597
6267,0.837524508
6268,0.791884181
6269,0.75095977
6270,0.792911488
6271,0.771211116
6272,0.776749852
6273,0.824967007
6274,0.783906694
6275,0.797566322
6276,0.78147517
6277,0.788164397
6278,0.765213803
6279,0.766349834
6280,0.75457941
6281,0.745806561
6282,0.743165383
6283,0.79753721
6284,0.803423647
6285,0.766193205
6286,0.739104446
6287,0.703274245
6288,0.73281955
6289,0.734200857
6290,0.762056987
6291,0.773019821
6292,0.78676832
6293,0.737900939
6294,0.762406496
6295,0.765842256
6296,0.755359953
6297,0.749498957
6298,0.76707182
6299,0.778683358
6300,0.80865612
6301,0.774913816
6302,0.773625539
6303,0.784168559
6304,0.78920196
6305,0.767327366
6306,0.774456688
6307,0.798529206
6308,0.769438044
6309,0.803008346
6310,0.839353511
6311,0.837350353
6312,0.816887404
6313,0.818009651
6314,0.836292469
6315,0.846535805
6316,0.846738462
6317,0.832746101
6318,0.832567774
6319,0.796825977
6320,0.814799241
6321,0.818706264
6322,0.823149968
6323,0.792340686
6324,0.817001158
6325,0.855751853
6326,0.849616183
6327,0.886129158
6328,0.892483053
6329,0.862271467
